"","scenario","iteration","SpawnBio_om","SSB_MSY_om","F_MSY_om","annual_F_om","bmsst_om","ssb_ssbmsst_om","F_Fmsy_om","SpawnBio_em","SSB_MSY_em","F_MSY_em","annual_F_em","bmsst_em","ssb_ssbmsst_em","F_Fmsy_em","ID","species","annual_F_re","bmsst_re","F_Fmsy_re","F_MSY_re","SpawnBio_re","SSB_MSY_re","ssb_ssbmsst_re"
"1015","XLRF_SQ_25_yrfwd",117,2825.99,1320.58,0.133915,0.035,1142.3017,2.47394361752241,0.26135981779487,3306.23,1345.18,0.133973,0.03,1163.5807,2.8414273285901,0.223925716375688,"XLRF_SQ_25_yrfwd-117","XLRF_SQ_25_yrfwd",-0.142857142857143,0.0186281785276167,-0.143228219758566,0.000433110555202946,0.169936907066196,0.0186281785276168,0.148541667831426
"1016","XLRF_SQ_25_yrfwd",118,4104.48,1320.58,0.133915,0.028,1142.3017,3.59316632374792,0.209087854235896,4043.59,1340.52,0.134121,0.029,1159.5498,3.48720684527737,0.216222664608823,"XLRF_SQ_25_yrfwd-118","XLRF_SQ_25_yrfwd",0.0357142857142857,0.0150994260097836,0.0341235046818066,0.00153828921330683,-0.0148350095505398,0.0150994260097836,-0.0294891660790229
"1017","XLRF_SQ_25_yrfwd",12,4176.37,1320.58,0.133915,0.031,1142.3017,3.65610066062232,0.231490124332599,3863.33,1324.35,0.1341,0.033,1145.56275,3.3724298385226,0.246085011185682,"XLRF_SQ_25_yrfwd-12","XLRF_SQ_25_yrfwd",0.0645161290322581,0.00285480622150859,0.0630475571913114,0.00138147332262996,-0.0749550446919214,0.00285480622150872,-0.0775883512056914
"1018","XLRF_SQ_25_yrfwd",120,4777.76,1320.58,0.133915,0.04,1142.3017,4.18257278265453,0.298696934622708,3859.01,1324.91,0.133716,0.05,1146.04715,3.36723493444401,0.373926829997906,"XLRF_SQ_25_yrfwd-120","XLRF_SQ_25_yrfwd",0.25,0.00327886231807247,0.25186028597924,-0.00148601724974801,-0.192297227152473,0.00327886231807248,-0.194936918155205
"1019","XLRF_SQ_25_yrfwd",121,2579.3,1320.58,0.133915,0.04,1142.3017,2.25798490889053,0.298696934622708,3186.99,1315.85,0.134031,0.033,1138.21025,2.80000114214399,0.24621169729391,"XLRF_SQ_25_yrfwd-121","XLRF_SQ_25_yrfwd",-0.175,-0.00358175952990363,-0.175714013922152,0.000866221110405892,0.235602682898461,-0.00358175952990354,0.240044223112095
"1020","XLRF_SQ_25_yrfwd",122,3091.43,1320.58,0.133915,0.023,1142.3017,2.70631655367404,0.171750737408057,3669.73,1313.26,0.134069,0.02,1135.9699,3.23048172315129,0.149176916363962,"XLRF_SQ_25_yrfwd-122","XLRF_SQ_25_yrfwd",-0.130434782608696,-0.00554301897651026,-0.131433619353046,0.00114998319829733,0.187065532779329,-0.00554301897651027,0.193682135508373
"1021","XLRF_SQ_25_yrfwd",123,4499,1320.58,0.133915,0.039,1142.3017,3.93853917927287,0.291229511257141,4215.03,1334.58,0.133866,0.042,1154.4117,3.65123638299924,0.313746582403299,"XLRF_SQ_25_yrfwd-123","XLRF_SQ_25_yrfwd",0.076923076923077,0.0106014024140907,0.0773172713471223,-0.000365903744912769,-0.0631184707712826,0.0106014024140908,-0.0729465375857126
"1022","XLRF_SQ_25_yrfwd",125,3746.59,1320.58,0.133915,0.031,1142.3017,3.27986030310556,0.231490124332599,3246.77,1317.86,0.134039,0.036,1139.9489,2.84817152768865,0.268578548034527,"XLRF_SQ_25_yrfwd-125","XLRF_SQ_25_yrfwd",0.161290322580645,-0.00205970104045202,0.160216008388507,0.000925960497330286,-0.133406644442013,-0.00205970104045194,-0.131618037209744
"1023","XLRF_SQ_25_yrfwd",127,2886.68,1320.58,0.133915,0.031,1142.3017,2.52707318915835,0.231490124332599,3155.31,1318.76,0.133998,0.028,1140.7274,2.76605085491941,0.208958342661831,"XLRF_SQ_25_yrfwd-127","XLRF_SQ_25_yrfwd",-0.0967741935483871,-0.0013781823138318,-0.0973336626593848,0.000619796139342118,0.0930584616237339,-0.00137818231383175,0.0945669744692519
"1024","XLRF_SQ_25_yrfwd",128,3032.55,1320.58,0.133915,0.033,1142.3017,2.65477150213468,0.246424971063734,3341.04,1330.33,0.134022,0.03,1150.73545,2.9033953894442,0.223843846532659,"XLRF_SQ_25_yrfwd-128","XLRF_SQ_25_yrfwd",-0.090909090909091,0.00738311953838458,-0.0916348876236059,0.000799014300115715,0.101726269970817,0.00738311953838465,0.0936517086723301
"1025","XLRF_SQ_25_yrfwd",14,3771,1320.58,0.133915,0.031,1142.3017,3.30122943877261,0.231490124332599,3724.93,1309.04,0.134156,0.031,1132.3196,3.28964543226135,0.231074271743344,"XLRF_SQ_25_yrfwd-14","XLRF_SQ_25_yrfwd",0,-0.00873858456132907,-0.00179641611258525,0.00179964903110175,-0.0122169185892337,-0.00873858456132909,-0.00350899770104054
"1026","XLRF_SQ_25_yrfwd",15,4128.07,1320.58,0.133915,0.034,1142.3017,3.61381761053144,0.253892394429302,3481.06,1320.24,0.134153,0.041,1142.0076,3.04819337454497,0.305621193711658,"XLRF_SQ_25_yrfwd-15","XLRF_SQ_25_yrfwd",0.205882352941176,-0.000257462630056553,0.203743004585195,0.00177724676100503,-0.156734260804686,-0.000257462630056428,-0.15651709547768
"1027","XLRF_SQ_25_yrfwd",16,2953.21,1320.58,0.133915,0.028,1142.3017,2.58531524552577,0.209087854235896,3068.56,1309.76,0.133726,0.028,1132.9424,2.70848720994112,0.209383365987168,"XLRF_SQ_25_yrfwd-16","XLRF_SQ_25_yrfwd",0,-0.00819336958003308,0.00141333772041333,-0.00141134301609226,0.0390591932168725,-0.00819336958003297,0.0476429188388236
"1028","XLRF_SQ_25_yrfwd",17,2320.8,1320.58,0.133915,0.029,1142.3017,2.03168742548488,0.216555277601464,2523.63,1312.81,0.133803,0.026,1135.58065,2.22232564459424,0.194315523568231,"XLRF_SQ_25_yrfwd-17","XLRF_SQ_25_yrfwd",-0.103448275862069,-0.00588377833982047,-0.102697815908978,-0.000836351416943591,0.0873965873836608,-0.00588377833982037,0.0938324550903138
"1029","XLRF_SQ_25_yrfwd",19,3956.68,1320.58,0.133915,0.03,1142.3017,3.46377843961889,0.224022700967031,3408.4,1324.66,0.13416,0.035,1145.8309,2.9746099533535,0.260882528324389,"XLRF_SQ_25_yrfwd-19","XLRF_SQ_25_yrfwd",0.166666666666667,0.00308955156067804,0.164536126018684,0.00182951872456405,-0.138570720907427,0.003089551560678,-0.141223953781295
"1030","XLRF_SQ_25_yrfwd",2,2317.4,1320.58,0.133915,0.032,1142.3017,2.02871097889463,0.238957547698167,2455.54,1314.89,0.133917,0.03,1137.37985,2.15894452499752,0.224019355272295,"XLRF_SQ_25_yrfwd-2","XLRF_SQ_25_yrfwd",-0.0625000000000001,-0.00430871283829828,-0.0625140012097046,1.49348467311504e-05,0.0596099076551307,-0.00430871283829819,0.0641952192588067
"1031","XLRF_SQ_25_yrfwd",20,3730.11,1320.58,0.133915,0.036,1142.3017,3.26543329139754,0.268827241160438,3877.86,1315.79,0.134163,0.034,1138.15835,3.40713574697229,0.253423074916333,"XLRF_SQ_25_yrfwd-20","XLRF_SQ_25_yrfwd",-0.0555555555555554,-0.00362719411167825,-0.0573013589605345,0.00185192099466078,0.0396100919275839,-0.00362719411167817,0.043394686992399
"1032","XLRF_SQ_25_yrfwd",21,3156.85,1320.58,0.133915,0.034,1142.3017,2.76358688777229,0.253892394429302,3402.04,1325.39,0.13406,0.032,1146.46235,2.96742409377857,0.23869908995972,"XLRF_SQ_25_yrfwd-21","XLRF_SQ_25_yrfwd",-0.0588235294117648,0.00364233897226979,-0.0598415108248283,0.00108277638800736,0.0776691955588641,0.00364233897226989,0.0737582042048941
"1033","XLRF_SQ_25_yrfwd",22,2872.96,1320.58,0.133915,0.038,1142.3017,2.51506235174123,0.283762087891573,3295.31,1345.01,0.133946,0.033,1163.43365,2.83240045532463,0.24636793931883,"XLRF_SQ_25_yrfwd-22","XLRF_SQ_25_yrfwd",-0.131578947368421,0.0184994472125884,-0.131779931739971,0.000231490124332623,0.147008660057919,0.0184994472125885,0.126175044274234
"1034","XLRF_SQ_25_yrfwd",23,3467.27,1320.58,0.133915,0.03,1142.3017,3.03533646146198,0.224022700967031,3672.83,1317.99,0.13397,0.029,1140.06135,3.22160732841263,0.216466373068597,"XLRF_SQ_25_yrfwd-23","XLRF_SQ_25_yrfwd",-0.0333333333333332,-0.00196125944660682,-0.0337301883506257,0.00041070828510622,0.0592858358304949,-0.00196125944660673,0.061367452773568
"1035","XLRF_SQ_25_yrfwd",26,2648.64,1320.58,0.133915,0.034,1142.3017,2.31868691082225,0.253892394429302,3261.33,1311.8,0.133994,0.027,1134.707,2.87416046609389,0.201501559771333,"XLRF_SQ_25_yrfwd-26","XLRF_SQ_25_yrfwd",-0.205882352941177,-0.00664859379969416,-0.206350547741822,0.000589926445879817,0.231322490032621,-0.00664859379969405,0.239563846537032
"1036","XLRF_SQ_25_yrfwd",27,4722.58,1320.58,0.133915,0.04,1142.3017,4.13426680534573,0.298696934622708,3978.33,1300.23,0.134305,0.048,1124.69895,3.53723989873023,0.35739548043632,"XLRF_SQ_25_yrfwd-27","XLRF_SQ_25_yrfwd",0.2,-0.0154098956519105,0.196515394065746,0.00291229511257142,-0.157593942294254,-0.0154098956519105,-0.144409380121168
"1037","XLRF_SQ_25_yrfwd",28,2978.17,1320.58,0.133915,0.036,1142.3017,2.60716586520006,0.268827241160438,3060.05,1313.97,0.133932,0.035,1136.58405,2.692321786497,0.261326643371263,"XLRF_SQ_25_yrfwd-28","XLRF_SQ_25_yrfwd",-0.0277777777777776,-0.00500537642551005,-0.0279011820260362,0.000126946197214571,0.0274933935940528,-0.00500537642550993,0.0326622569103056
"1038","XLRF_SQ_25_yrfwd",29,3705.68,1320.58,0.133915,0.032,1142.3017,3.24404664722113,0.238957547698167,3540.22,1327.91,0.133731,0.033,1148.64215,3.08209131973783,0.246764026291585,"XLRF_SQ_25_yrfwd-29","XLRF_SQ_25_yrfwd",0.03125,0.00555059140680623,0.0326688931511768,-0.00137400589926459,-0.0446503745601347,0.00555059140680622,-0.0499238590240475
"1039","XLRF_SQ_25_yrfwd",3,3571.45,1320.58,0.133915,0.03,1142.3017,3.12653828668906,0.224022700967031,3524.18,1306.82,0.133954,0.03,1130.3993,3.11764170413057,0.223957477940188,"XLRF_SQ_25_yrfwd-3","XLRF_SQ_25_yrfwd",0,-0.010419664086992,-0.000291144721322073,0.000291229511257017,-0.0132355205868765,-0.0104196640869921,-0.00284550571357751
"1040","XLRF_SQ_25_yrfwd",30,2894.74,1320.58,0.133915,0.034,1142.3017,2.53412911842817,0.253892394429302,3629.68,1315.5,0.13408,0.027,1137.9075,3.1897847584272,0.2013723150358,"XLRF_SQ_25_yrfwd-30","XLRF_SQ_25_yrfwd",-0.205882352941177,-0.00384679459025576,-0.206859600940615,0.00123212485531866,0.253888086667542,-0.00384679459025574,0.258730163049352
"1041","XLRF_SQ_25_yrfwd",31,3400.42,1320.58,0.133915,0.031,1142.3017,2.97681426894489,0.231490124332599,3082.82,1319.38,0.134098,0.034,1141.2637,2.70123372889193,0.253545914182165,"XLRF_SQ_25_yrfwd-31","XLRF_SQ_25_yrfwd",0.0967741935483872,-0.000908691635493505,0.0952774547646668,0.00136653847589881,-0.0934002270307785,-0.000908691635493358,-0.0925756581214703
"1042","XLRF_SQ_25_yrfwd",33,3019.94,1320.58,0.133915,0.032,1142.3017,2.64373238698673,0.238957547698167,3012,1306.57,0.133809,0.032,1130.18305,2.6650550103366,0.239146843635331,"XLRF_SQ_25_yrfwd-33","XLRF_SQ_25_yrfwd",0,-0.0106089748443867,0.000792173919542051,-0.00079154687675014,-0.00262919130843661,-0.0106089748443866,0.008065348616534
"1043","XLRF_SQ_25_yrfwd",35,3366.17,1320.58,0.133915,0.034,1142.3017,2.94683094667547,0.253892394429302,3322.67,1325.82,0.133571,0.034,1146.8343,2.89725377066242,0.254546271271459,"XLRF_SQ_25_yrfwd-35","XLRF_SQ_25_yrfwd",0,0.00396795347498826,0.00257540933286438,-0.00256879363775537,-0.012922698497105,0.00396795347498827,-0.016823895537333
"1044","XLRF_SQ_25_yrfwd",36,2515.1,1320.58,0.133915,0.035,1142.3017,2.2017825938629,0.26135981779487,2867.83,1297.27,0.13415,0.031,1122.13855,2.55568262938654,0.231084606783451,"XLRF_SQ_25_yrfwd-36","XLRF_SQ_25_yrfwd",-0.114285714285714,-0.0176513350194612,-0.115837282359832,0.0017548444909083,0.140244920679098,-0.0176513350194611,0.160733415056545
"1045","XLRF_SQ_25_yrfwd",38,3123.35,1320.58,0.133915,0.038,1142.3017,2.73426013460367,0.283762087891573,3674.98,1301.71,0.133897,0.035,1125.97915,3.26380821527645,0.261394952836882,"XLRF_SQ_25_yrfwd-38","XLRF_SQ_25_yrfwd",-0.0789473684210525,-0.0142891759681351,-0.0788235497591822,-0.000134413620580353,0.176614852642195,-0.0142891759681351,0.193671433808014
"1046","XLRF_SQ_25_yrfwd",4,3228.38,1320.58,0.133915,0.036,1142.3017,2.82620607147831,0.268827241160438,3178.95,1306.12,0.133762,0.036,1129.7938,2.81374353443965,0.269134731837144,"XLRF_SQ_25_yrfwd-4","XLRF_SQ_25_yrfwd",0,-0.0109497342076967,0.00114382261030806,-0.00114251577493197,-0.0153110848165335,-0.0109497342076966,-0.0044096349393759
"1047","XLRF_SQ_25_yrfwd",40,4052.18,1320.58,0.133915,0.033,1142.3017,3.54738157178616,0.246424971063734,3864.84,1309.77,0.13391,0.034,1132.95105,3.41130360398183,0.253901874393249,"XLRF_SQ_25_yrfwd-40","XLRF_SQ_25_yrfwd",0.0303030303030303,-0.00818579714973731,0.0303415002839992,-3.73371168278759e-05,-0.0462319048018597,-0.0081857971497372,-0.0383601157785258
"1048","XLRF_SQ_25_yrfwd",41,2952.51,1320.58,0.133915,0.039,1142.3017,2.58470244769836,0.291229511257141,2587.11,1313.28,0.133899,0.047,1135.9872,2.27741122435182,0.351010836526038,"XLRF_SQ_25_yrfwd-41","XLRF_SQ_25_yrfwd",0.205128205128205,-0.00552787411591872,0.20527220957396,-0.000119478773849203,-0.123759106658403,-0.00552787411591873,-0.118888432833024
"1049","XLRF_SQ_25_yrfwd",42,4423.19,1320.58,0.133915,0.03,1142.3017,3.872173174565,0.224022700967031,4255.56,1299.09,0.134154,0.031,1123.71285,3.78705289345049,0.231077716653995,"XLRF_SQ_25_yrfwd-42","XLRF_SQ_25_yrfwd",0.0333333333333334,-0.0162731527056294,0.0314924141906567,0.0017847141843706,-0.037897987651446,-0.0162731527056294,-0.0219825605098542
"1050","XLRF_SQ_25_yrfwd",43,3505.53,1320.58,0.133915,0.036,1142.3017,3.06883023985695,0.268827241160438,3588.6,1311.79,0.134102,0.035,1134.69835,3.16260264236746,0.260995361739571,"XLRF_SQ_25_yrfwd-43","XLRF_SQ_25_yrfwd",-0.0277777777777776,-0.00665616622998993,-0.0291335036845914,0.00139640816936111,0.0236968446996602,-0.00665616622998983,0.0305563994034696
"1051","XLRF_SQ_25_yrfwd",44,2920.03,1320.58,0.133915,0.03,1142.3017,2.55626862850681,0.224022700967031,3252.09,1333.53,0.133968,0.028,1153.50345,2.81931536485652,0.209005135554759,"XLRF_SQ_25_yrfwd-44","XLRF_SQ_25_yrfwd",-0.0666666666666666,0.00980629723303392,-0.0670359090728134,0.00039577343837507,0.113718009746475,0.00980629723303401,0.10290261884697
"1052","XLRF_SQ_25_yrfwd",47,2497.94,1320.58,0.133915,0.033,1142.3017,2.18676029283682,0.246424971063734,2671.76,1315.11,0.133899,0.03,1137.57015,2.34865515766215,0.224049470123003,"XLRF_SQ_25_yrfwd-47","XLRF_SQ_25_yrfwd",-0.090909090909091,-0.00414211937179116,-0.0908004608629706,-0.000119478773849203,0.0695853383187747,-0.0041421193717912,0.0740341158359433
"1053","XLRF_SQ_25_yrfwd",48,2816.64,1320.58,0.133915,0.033,1142.3017,2.46575838939923,0.246424971063734,2624.52,1311.74,0.134031,0.036,1134.6551,2.31305530640985,0.268594578866083,"XLRF_SQ_25_yrfwd-48","XLRF_SQ_25_yrfwd",0.0909090909090908,-0.00669402838146878,0.0899649402682282,0.000866221110405892,-0.0682089297886844,-0.00669402838146869,-0.0619294589631639
"1054","XLRF_SQ_25_yrfwd",49,2377.55,1320.58,0.133915,0.033,1142.3017,2.081367820778,0.246424971063734,2546.03,1300.86,0.134119,0.029,1125.2439,2.26264723585704,0.216225888949366,"XLRF_SQ_25_yrfwd-49","XLRF_SQ_25_yrfwd",-0.121212121212121,-0.0149328325432765,-0.122548790343808,0.00152335436657568,0.0708628630312717,-0.0149328325432765,0.087096289886565
"1055","XLRF_SQ_25_yrfwd",5,5596.85,1320.58,0.133915,0.037,1142.3017,4.89962502900941,0.276294664526005,4584.41,1310.99,0.134167,0.046,1134.00635,4.04266695684729,0.342856291040271,"XLRF_SQ_25_yrfwd-5","XLRF_SQ_25_yrfwd",0.243243243243243,-0.00726196065365227,0.240908113909672,0.00188179068812308,-0.180894610361185,-0.00726196065365212,-0.174902786863953
"1056","XLRF_SQ_25_yrfwd",50,4274.3,1320.58,0.133915,0.034,1142.3017,3.74183107667615,0.253892394429302,4180.08,1334.04,0.133833,0.035,1153.9446,3.62242693453395,0.261519953972488,"XLRF_SQ_25_yrfwd-50","XLRF_SQ_25_yrfwd",0.0294117647058824,0.0101924911781188,0.0300424893007572,-0.000612328715976543,-0.0220433755234776,0.0101924911781187,-0.0319106180090508
"1057","XLRF_SQ_25_yrfwd",51,3016.54,1320.58,0.133915,0.041,1142.3017,2.64075594039648,0.306164357988276,2848.01,1322.45,0.13418,0.045,1143.91925,2.48969496754251,0.335370397972872,"XLRF_SQ_25_yrfwd-51","XLRF_SQ_25_yrfwd",0.097560975609756,0.00141604446531064,0.0953933376716389,0.00197886719187535,-0.055868644208265,0.00141604446531079,-0.0572036857110291
"1058","XLRF_SQ_25_yrfwd",52,3171.92,1320.58,0.133915,0.034,1142.3017,2.77677954957084,0.253892394429302,3209.68,1304.7,0.134166,0.033,1128.5655,2.84403519334943,0.245963955100398,"XLRF_SQ_25_yrfwd-52","XLRF_SQ_25_yrfwd",-0.0294117647058824,-0.0120250193096973,-0.0312275574332412,0.0018743232647575,0.0119044616509873,-0.0120250193096972,0.0242207357760873
"1059","XLRF_SQ_25_yrfwd",54,3569.31,1320.58,0.133915,0.029,1142.3017,3.12466487618814,0.216555277601464,3213.57,1312.61,0.134061,0.032,1135.40765,2.83032265988344,0.238697309433765,"XLRF_SQ_25_yrfwd-54","XLRF_SQ_25_yrfwd",0.103448275862069,-0.00603522694573606,0.102246558373195,0.00109024381137294,-0.0996663220622473,-0.00603522694573599,-0.0941996111479895
"1060","XLRF_SQ_25_yrfwd",55,4035.93,1320.58,0.133915,0.037,1142.3017,3.53315590793571,0.276294664526005,2996.55,1323.59,0.133901,0.05,1144.90535,2.61729059087723,0.373410206047752,"XLRF_SQ_25_yrfwd-55","XLRF_SQ_25_yrfwd",0.351351351351351,0.00227930151902953,0.351492641699586,-0.000104543927118053,-0.257531721313303,0.00227930151902951,-0.259220181878015
"1061","XLRF_SQ_25_yrfwd",56,4287.72,1320.58,0.133915,0.032,1142.3017,3.75357928645296,0.238957547698167,3317.46,1316.84,0.134017,0.042,1139.0666,2.91243725344945,0.313393076997694,"XLRF_SQ_25_yrfwd-56","XLRF_SQ_25_yrfwd",0.3125,-0.00283208893062148,0.31150105956707,0.000761677183287839,-0.226288097170524,-0.0028320889306214,-0.224090652897429
"1062","XLRF_SQ_25_yrfwd",57,3255.8,1320.58,0.133915,0.031,1142.3017,2.8502102378032,0.231490124332599,3404.36,1330.88,0.133965,0.03,1151.2112,2.95719847061947,0.22393908856791,"XLRF_SQ_25_yrfwd-57","XLRF_SQ_25_yrfwd",-0.0322580645161291,0.00779960320465268,-0.0326192565944644,0.000373371168278344,0.0456293384114503,0.00779960320465264,0.0375369617992554
"1063","XLRF_SQ_25_yrfwd",58,2661.49,1320.58,0.133915,0.035,1142.3017,2.32993612808245,0.26135981779487,2720.17,1322.89,0.134376,0.033,1144.29985,2.3771479127608,0.245579567779961,"XLRF_SQ_25_yrfwd-58","XLRF_SQ_25_yrfwd",-0.0571428571428572,0.00174923139832509,-0.0603774908784731,0.00344248217152663,0.0220478002923176,0.00174923139832511,0.0202631240012613
"1064","XLRF_SQ_25_yrfwd",59,2163.5,1320.58,0.133915,0.031,1142.3017,1.8939829994125,0.231490124332599,2984.41,1314,0.133906,0.022,1136.61,2.62571154573688,0.164294355742088,"XLRF_SQ_25_yrfwd-59","XLRF_SQ_25_yrfwd",-0.290322580645161,-0.00498265913462274,-0.290274882283817,-6.72068102901766e-05,0.379436098913797,-0.00498265913462261,0.386343777399987
"1065","XLRF_SQ_25_yrfwd",6,2771.59,1320.58,0.133915,0.037,1142.3017,2.42632047207844,0.276294664526005,2404.84,1310.5,0.133939,0.045,1133.5825,2.1214512397642,0.335973838837083,"XLRF_SQ_25_yrfwd-6","XLRF_SQ_25_yrfwd",0.216216216216216,-0.00763300973814536,0.215998287239673,0.000179218160773597,-0.13232476665019,-0.00763300973814531,-0.125650851081959
"1066","XLRF_SQ_25_yrfwd",60,2545.78,1320.58,0.133915,0.038,1142.3017,2.22864064721255,0.283762087891573,2946,1320.76,0.134087,0.032,1142.4574,2.57865194798511,0.238651025080731,"XLRF_SQ_25_yrfwd-60","XLRF_SQ_25_yrfwd",-0.157894736842105,0.000136303745324046,-0.158974946745102,0.00128439681887769,0.15720918539701,0.000136303745324073,0.157051474947442
"1067","XLRF_SQ_25_yrfwd",61,2260.05,1320.58,0.133915,0.027,1142.3017,1.97850532832088,0.201620430870328,3466.76,1332.06,0.133934,0.018,1152.2319,3.00873461323194,0.134394552540804,"XLRF_SQ_25_yrfwd-61","XLRF_SQ_25_yrfwd",-0.333333333333333,0.00869314997955445,-0.333427907277714,0.000141881043945721,0.533930665250769,0.00869314997955445,0.520710897344609
"1068","XLRF_SQ_25_yrfwd",63,2211.61,1320.58,0.133915,0.036,1142.3017,1.93609971866452,0.268827241160438,2457.27,1354.38,0.13392,0.032,1171.5387,2.09747232421771,0.2389486260454,"XLRF_SQ_25_yrfwd-63","XLRF_SQ_25_yrfwd",-0.111111111111111,0.0255948143997335,-0.111144298420284,3.73371168278759e-05,0.111077450364214,0.0255948143997336,0.0833493254492638
"1069","XLRF_SQ_25_yrfwd",64,2721.74,1320.58,0.133915,0.03,1142.3017,2.38268051251259,0.224022700967031,2774.39,1316.52,0.133767,0.029,1138.7898,2.43626172275164,0.216794874670135,"XLRF_SQ_25_yrfwd-64","XLRF_SQ_25_yrfwd",-0.0333333333333332,-0.0030744067000863,-0.0322638119516272,-0.00110517865810409,0.0193442430210087,-0.00307440670008628,0.0224877863220337
"1070","XLRF_SQ_25_yrfwd",65,3581,1320.58,0.133915,0.031,1142.3017,3.13489859990579,0.231490124332599,3820.87,1324.48,0.133826,0.029,1145.6752,3.33503771400481,0.216699296100907,"XLRF_SQ_25_yrfwd-65","XLRF_SQ_25_yrfwd",-0.064516129032258,0.00295324781535379,-0.0638939923434521,-0.000664600679535569,0.0669840826584753,0.00295324781535393,0.0638422927315848
"1071","XLRF_SQ_25_yrfwd",66,3850.34,1320.58,0.133915,0.033,1142.3017,3.37068569538153,0.246424971063734,3213.79,1296.45,0.133914,0.04,1121.42925,2.86579826591825,0.298699165135833,"XLRF_SQ_25_yrfwd-66","XLRF_SQ_25_yrfwd",0.212121212121212,-0.0182722743037149,0.212130263611065,-7.46742336557518e-06,-0.165323062378907,-0.0182722743037149,-0.149787750947848
"1072","XLRF_SQ_25_yrfwd",69,3023.17,1320.58,0.133915,0.034,1142.3017,2.64656001124747,0.253892394429302,3173.48,1299.01,0.134114,0.034,1123.64365,2.82427618400193,0.253515665776876,"XLRF_SQ_25_yrfwd-69","XLRF_SQ_25_yrfwd",0,-0.0163337321479956,-0.00148381227910581,0.00148601724974801,0.0497193343411055,-0.0163337321479955,0.0671498745538349
"1073","XLRF_SQ_25_yrfwd",70,3916.39,1320.58,0.133915,0.035,1142.3017,3.42850754752444,0.26135981779487,3990.33,1312.51,0.133861,0.035,1135.32115,3.51471475714162,0.261465251268106,"XLRF_SQ_25_yrfwd-70","XLRF_SQ_25_yrfwd",0,-0.00611095124869375,0.000403403530527998,-0.000403240861740645,0.0188796314973739,-0.00611095124869371,0.0251442379584171
