"Value.SSB","StdDev.SSB","Value.Recr","StdDev.Recr","Value.SPRratio","StdDev.SPRratio","Value.F","StdDev.F","Value.Bratio","StdDev.Bratio","Value.lnSPB","StdDev.lnSPB","year","model_run","iteration","scenario"
3489.87,405.625,277.714,143.073,0.317091,0.0272272,0.0405117,0.0046664,NA,NA,8.15762,0.116229,"1","em","1","opaka-sim"
3392.48,405.631,281.796,144.569,0.351401,0.0298066,0.0465519,0.00552239,0.84522,0.0160236,NA,NA,"2","em","1","opaka-sim"
3281.59,405.727,253.615,126.337,0.335435,0.030019,0.0435398,0.00538189,0.817593,0.0188131,NA,NA,"3","em","1","opaka-sim"
3194.99,407.332,239.85,116.874,0.171182,0.0191003,0.0188361,0.00243302,0.796017,0.0215815,NA,NA,"4","em","1","opaka-sim"
3222.56,429.542,226.859,108.091,0.354102,0.0336508,0.0470554,0.00620288,0.802887,0.0348634,NA,NA,"5","em","1","opaka-sim"
3165.33,450.422,218.457,102.525,0.254294,0.0284248,0.0304437,0.00419236,0.788627,0.0464027,NA,NA,"6","em","1","opaka-sim"
3155.12,461.045,213.544,99.3817,0.375808,0.0373318,0.051391,0.00719969,0.786084,0.0521798,NA,NA,"7","em","1","opaka-sim"
3065.1,462.714,202.379,93.2036,0.437123,0.0412449,0.0644281,0.00929063,0.763655,0.0555499,NA,NA,"8","em","1","opaka-sim"
2928.08,457.978,198.754,91.6568,0.39198,0.0405116,0.0546145,0.00814738,0.729518,0.0573143,NA,NA,"9","em","1","opaka-sim"
2824.93,449.159,234.255,113.174,0.442833,0.0434275,0.0656971,0.00998004,0.703819,0.0572991,NA,NA,"10","em","1","opaka-sim"
2692.5,438.363,270.464,136.798,0.411413,0.0431399,0.058548,0.00912176,0.670823,0.0570438,NA,NA,"11","em","1","opaka-sim"
2585.13,427.93,308.878,161.928,0.435813,0.0449162,0.0636132,0.0100216,0.644073,0.0565839,NA,NA,"12","em","1","opaka-sim"
2473.7,418.598,282.798,147.246,0.398855,0.0437112,0.0552488,0.00875327,0.61631,0.0564456,NA,NA,"13","em","1","opaka-sim"
2421.74,410.952,268.778,137.888,0.407466,0.0437515,0.0568857,0.00889256,0.603366,0.0558614,NA,NA,"14","em","1","opaka-sim"
2408.72,405.039,268.412,136.722,0.483958,0.0457396,0.0748815,0.0115111,0.600122,0.0552347,NA,NA,"15","em","1","opaka-sim"
2389.15,398.948,277.405,140.928,0.469206,0.0452521,0.0713865,0.0109759,0.595246,0.0545279,NA,NA,"16","em","1","opaka-sim"
2381.42,395.331,245.096,120.522,0.475911,0.0452736,0.0731692,0.0111805,0.59332,0.0541382,NA,NA,"17","em","1","opaka-sim"
2366.08,392.192,229.825,110.727,0.45874,0.0444927,0.0689933,0.0104692,0.589498,0.0537756,NA,NA,"18","em","1","opaka-sim"
2364.3,387.646,224.912,107.43,0.47872,0.044394,0.0742061,0.0111397,0.589055,0.0527382,NA,NA,"19","em","1","opaka-sim"
2353.62,380.299,261.576,128.135,0.504538,0.0447644,0.0812209,0.0121634,0.586394,0.0509946,NA,NA,"20","em","1","opaka-sim"
2306.62,374.022,257.847,125.627,0.53064,0.0455093,0.0886176,0.0133218,0.574682,0.050185,NA,NA,"21","em","1","opaka-sim"
2229.3,367.991,237.919,113.62,0.539531,0.0462176,0.0908924,0.0137191,0.55542,0.0499416,NA,NA,"22","em","1","opaka-sim"
2148.67,361.023,223.368,104.747,0.539682,0.046166,0.0908295,0.0136776,0.535332,0.0495848,NA,NA,"23","em","1","opaka-sim"
2097.3,349.613,213.916,98.9278,0.561144,0.0457208,0.097806,0.014617,0.522533,0.0477812,NA,NA,"24","em","1","opaka-sim"
2040.41,336.835,205.606,94.1187,0.566901,0.0454939,0.0998961,0.0149096,0.508358,0.0457848,NA,NA,"25","em","1","opaka-sim"
1976.51,325.062,227.469,105.733,0.59124,0.0453888,0.108519,0.0162387,0.492439,0.0440848,NA,NA,"26","em","1","opaka-sim"
1891.61,314.401,203.539,93.5592,0.58729,0.0460473,0.106689,0.0161568,0.471286,0.0428516,NA,NA,"27","em","1","opaka-sim"
1812.58,305.226,222.973,104.773,0.56195,0.0467113,0.0977132,0.0149396,0.451596,0.0419072,NA,NA,"28","em","1","opaka-sim"
1756.45,297.302,234.315,112.397,0.574059,0.0465599,0.101784,0.015568,0.437612,0.0409619,NA,NA,"29","em","1","opaka-sim"
1710.12,288.924,257.214,126.627,0.566856,0.0469519,0.0990396,0.0152084,0.426067,0.0397535,NA,NA,"30","em","1","opaka-sim"
1666.45,284.301,248.939,123.966,0.570621,0.0470428,0.099927,0.015293,0.415187,0.0395519,NA,NA,"31","em","1","opaka-sim"
1637.54,280.434,295.247,151.244,0.589379,0.0468056,0.106145,0.0161303,0.407986,0.0392927,NA,NA,"32","em","1","opaka-sim"
1614.23,277.719,241.106,121.558,0.614013,0.0462894,0.115192,0.0173619,0.402177,0.0392768,NA,NA,"33","em","1","opaka-sim"
1595.6,275.522,288.538,152.752,0.637246,0.0458996,0.124498,0.018717,0.397536,0.0393635,NA,NA,"34","em","1","opaka-sim"
1569.12,275.259,312.911,172.64,0.633229,0.0459038,0.123238,0.0187096,0.390938,0.0399095,NA,NA,"35","em","1","opaka-sim"
1575.01,273.065,323.334,183.029,0.608119,0.047209,0.112638,0.0172513,0.392407,0.0393911,NA,NA,"36","em","1","opaka-sim"
1581.36,278.696,355.702,200.238,0.605092,0.0472812,0.111127,0.016941,0.393989,0.0408849,NA,NA,"37","em","1","opaka-sim"
1615.35,285.096,297.042,159.367,0.643368,0.0462392,0.1264,0.0189798,0.402457,0.0420331,7.38731,0.176492,"38","em","1","opaka-sim"
1639.57,293.394,219.78,107.229,0.642396,0.0462973,0.126187,0.0187575,0.40849,0.0439155,NA,NA,"39","em","1","opaka-sim"
1676.7,300.321,223.178,107.715,0.595091,0.045838,0.108769,0.0160399,0.417741,0.045284,NA,NA,"40","em","1","opaka-sim"
1765.25,295.677,245.943,119.45,0.620242,0.0440164,0.119819,0.0174815,0.439803,0.0426348,NA,NA,"41","em","1","opaka-sim"
1790.5,292.155,250.494,121.122,0.633287,0.0444699,0.125236,0.018517,0.446094,0.0406953,NA,NA,"42","em","1","opaka-sim"
1744.69,294.524,232.605,110.532,0.579768,0.046575,0.103929,0.0156734,0.434682,0.0415619,NA,NA,"43","em","1","opaka-sim"
1728.4,294.904,232.784,108.582,0.601863,0.0461724,0.111678,0.0166993,0.430622,0.0416042,NA,NA,"44","em","1","opaka-sim"
1704.95,291.116,191.329,85.1295,0.571021,0.046009,0.100671,0.0149181,0.424781,0.0409239,NA,NA,"45","em","1","opaka-sim"
1706.4,283.824,164.656,70.3595,0.670178,0.0429391,0.141389,0.0203849,0.42514,0.039365,NA,NA,"46","em","1","opaka-sim"
1620.98,273.724,150.782,62.9684,0.607769,0.0446745,0.114665,0.0168096,0.403858,0.0383071,NA,NA,"47","em","1","opaka-sim"
1589.92,259.044,149.453,61.8082,0.589644,0.0441997,0.108295,0.0157906,0.396121,0.0354447,NA,NA,"48","em","1","opaka-sim"
1548.06,246.982,170.98,72.0411,0.60988,0.0436929,0.116011,0.0169192,0.385692,0.0335117,NA,NA,"49","em","1","opaka-sim"
1473.36,236.779,184.764,78.8402,0.59472,0.0446343,0.109832,0.0163584,0.367082,0.0324791,NA,NA,"50","em","1","opaka-sim"
1400.61,228.446,177.33,76.0641,0.592896,0.0459716,0.108375,0.0164666,0.348954,0.0318221,NA,NA,"51","em","1","opaka-sim"
1333.59,226.181,151.006,63.6497,0.538571,0.0471447,0.0899082,0.0139094,0.332259,0.0319123,NA,NA,"52","em","1","opaka-sim"
1314.19,224.283,154.642,66.7517,0.537438,0.0469572,0.0897642,0.013906,0.327423,0.0313921,NA,NA,"53","em","1","opaka-sim"
1310.75,221.82,175.745,77.1256,0.547519,0.0470886,0.0932632,0.0145941,0.326567,0.030551,NA,NA,"54","em","1","opaka-sim"
1302.22,221.298,383.267,110.846,0.518803,0.0478795,0.084571,0.0135292,0.324443,0.0302328,NA,NA,"55","em","1","opaka-sim"
1292.48,224.341,144.953,63.0322,0.482135,0.0481379,0.0730441,0.0117014,0.322016,0.0308031,NA,NA,"56","em","1","opaka-sim"
1298.24,228.726,203.989,81.0544,0.471817,0.0474206,0.0696189,0.0109255,0.32345,0.0314215,NA,NA,"57","em","1","opaka-sim"
1338.7,233.96,142.128,59.7948,0.454832,0.0445562,0.0676627,0.010413,0.33353,0.0318203,NA,NA,"58","em","1","opaka-sim"
1497.33,242.366,164.024,70.1473,0.441188,0.0435932,0.0649201,0.00990133,0.373052,0.0323978,NA,NA,"59","em","1","opaka-sim"
1548.23,250.746,157.759,67.1001,0.433297,0.0430602,0.0635477,0.00969665,0.385734,0.0338092,NA,NA,"60","em","1","opaka-sim"
1597.56,257.063,156.553,64.2646,0.430428,0.0434074,0.0627368,0.00964536,0.398024,0.0341308,NA,NA,"61","em","1","opaka-sim"
1604.2,262.421,394.69,104.034,0.425403,0.043714,0.0615016,0.00958397,0.399679,0.0348313,NA,NA,"62","em","1","opaka-sim"
1607.32,265.874,198.826,67.191,0.418928,0.0441502,0.0591368,0.00929021,0.400456,0.0349856,NA,NA,"63","em","1","opaka-sim"
1603.3,269.72,259.183,68.2708,0.385735,0.0428234,0.0513526,0.00806167,0.399455,0.0354783,NA,NA,"64","em","1","opaka-sim"
1627.26,275.301,114.911,34.0214,0.395379,0.0423747,0.0542697,0.00844134,0.405423,0.0360553,NA,NA,"65","em","1","opaka-sim"
1780.47,291.216,268.109,51.633,0.361438,0.0402388,0.0481526,0.00748715,0.443595,0.0378883,NA,NA,"66","em","1","opaka-sim"
1866.56,303.5,130.068,28.5306,0.338405,0.038485,0.0443564,0.0068954,0.465043,0.0395134,NA,NA,"67","em","1","opaka-sim"
1960.52,314.874,314.03,54.5665,0.367233,0.0405113,0.0493801,0.00768722,0.488453,0.0403977,NA,NA,"68","em","1","opaka-sim"
1960.7,319.659,470.861,79.8017,0.371307,0.0410477,0.0502193,0.0078886,0.4885,0.04116,NA,NA,"69","em","1","opaka-sim"
2011.26,329.543,471.87,84.0584,0.359903,0.0409092,0.0468765,0.00741549,0.501096,0.0418102,NA,NA,"70","em","1","opaka-sim"
2006.53,333.89,299.739,61.2776,0.364341,0.0412893,0.0469247,0.00742342,0.499918,0.0422601,NA,NA,"71","em","1","opaka-sim"
2108.53,351.305,230.784,53.7167,0.322452,0.0382659,0.0401145,0.00636569,0.525329,0.0435119,NA,NA,"72","em","1","opaka-sim"
2355.77,387.581,147.923,42.0078,0.383629,0.0422989,0.0524755,0.00837596,0.586928,0.046524,NA,NA,"73","em","1","opaka-sim"
2592.9,432.263,120.083,45.9026,0.377365,0.0430647,0.052035,0.00854738,0.646008,0.0521072,NA,NA,"74","em","1","opaka-sim"
2718.89,467.034,254.434,132.474,0.370826,0.0442391,0.0511634,0.00871654,0.6774,0.0578777,7.90798,0.171774,"75","em","1","opaka-sim"
2621.05,NA,128.314,NA,0.388277,NA,0.0537546,NA,NA,NA,7.87133,NA,"1","om","1","opaka-sim"
2523.44,NA,286.797,NA,0.429656,NA,0.0626756,NA,0.801982,NA,NA,NA,"2","om","1","opaka-sim"
2411.75,NA,364.922,NA,0.415782,NA,0.0595139,NA,0.766485,NA,NA,NA,"3","om","1","opaka-sim"
2314.94,NA,156.221,NA,0.226404,NA,0.0259086,NA,0.735716,NA,NA,NA,"4","om","1","opaka-sim"
2282.01,NA,317.066,NA,0.44275,NA,0.0643667,NA,0.725252,NA,NA,NA,"5","om","1","opaka-sim"
2256.83,NA,84.8546,NA,0.321441,NA,0.0409583,NA,0.717248,NA,NA,NA,"6","om","1","opaka-sim"
2358.45,NA,313.048,NA,0.451106,NA,0.0673204,NA,0.749543,NA,NA,NA,"7","om","1","opaka-sim"
2301.69,NA,140.518,NA,0.51183,NA,0.0837247,NA,0.731506,NA,NA,NA,"8","om","1","opaka-sim"
2262.82,NA,100.236,NA,0.463942,NA,0.0703822,NA,0.719151,NA,NA,NA,"9","om","1","opaka-sim"
2154.96,NA,242.777,NA,0.511993,NA,0.0839175,NA,0.684872,NA,NA,NA,"10","om","1","opaka-sim"
2116.89,NA,260.457,NA,0.478639,NA,0.074904,NA,0.672775,NA,NA,NA,"11","om","1","opaka-sim"
2023.49,NA,104.309,NA,0.507589,NA,0.0813924,NA,0.64309,NA,NA,NA,"12","om","1","opaka-sim"
1886.52,NA,226.183,NA,0.470926,NA,0.0716634,NA,0.599561,NA,NA,NA,"13","om","1","opaka-sim"
1859.02,NA,228.607,NA,0.480099,NA,0.0747158,NA,0.59082,NA,NA,NA,"14","om","1","opaka-sim"
1852.43,NA,138.795,NA,0.570554,NA,0.100687,NA,0.588725,NA,NA,NA,"15","om","1","opaka-sim"
1721.99,NA,272.052,NA,0.565002,NA,0.0987569,NA,0.547269,NA,NA,NA,"16","om","1","opaka-sim"
1662.87,NA,446.418,NA,0.580296,NA,0.104202,NA,0.52848,NA,NA,NA,"17","om","1","opaka-sim"
1613.2,NA,209.549,NA,0.572303,NA,0.0990526,NA,0.512696,NA,NA,NA,"18","om","1","opaka-sim"
1540.26,NA,175.421,NA,0.593033,NA,0.104993,NA,0.489514,NA,NA,NA,"19","om","1","opaka-sim"
1549.84,NA,154.7,NA,0.603926,NA,0.112147,NA,0.492559,NA,NA,NA,"20","om","1","opaka-sim"
1661.81,NA,257.535,NA,0.620054,NA,0.120525,NA,0.528143,NA,NA,NA,"21","om","1","opaka-sim"
1645.84,NA,298.327,NA,0.626836,NA,0.123186,NA,0.523069,NA,NA,NA,"22","om","1","opaka-sim"
1575.84,NA,229.361,NA,0.630656,NA,0.122559,NA,0.500822,NA,NA,NA,"23","om","1","opaka-sim"
1491.46,NA,92.415,NA,0.649523,NA,0.129709,NA,0.474004,NA,NA,NA,"24","om","1","opaka-sim"
1458.49,NA,250.185,NA,0.649054,NA,0.13146,NA,0.463525,NA,NA,NA,"25","om","1","opaka-sim"
1464.63,NA,118.235,NA,0.672145,NA,0.144136,NA,0.465477,NA,NA,NA,"26","om","1","opaka-sim"
1413.46,NA,206.617,NA,0.673747,NA,0.143047,NA,0.449216,NA,NA,NA,"27","om","1","opaka-sim"
1295.89,NA,295.507,NA,0.651393,NA,0.132906,NA,0.41185,NA,NA,NA,"28","om","1","opaka-sim"
1266.64,NA,400.342,NA,0.670162,NA,0.139275,NA,0.402555,NA,NA,NA,"29","om","1","opaka-sim"
1178.94,NA,205.705,NA,0.665407,NA,0.133334,NA,0.374683,NA,NA,NA,"30","om","1","opaka-sim"
1151.2,NA,132.943,NA,0.656862,NA,0.129129,NA,0.365865,NA,NA,NA,"31","om","1","opaka-sim"
1208.12,NA,152.761,NA,0.652891,NA,0.132366,NA,0.383955,NA,NA,NA,"32","om","1","opaka-sim"
1328.39,NA,232.914,NA,0.668323,NA,0.142607,NA,0.42218,NA,NA,NA,"33","om","1","opaka-sim"
1327.77,NA,268.896,NA,0.697331,NA,0.156928,NA,0.42198,NA,NA,NA,"34","om","1","opaka-sim"
1237.19,NA,422.208,NA,0.707299,NA,0.159183,NA,0.393194,NA,NA,NA,"35","om","1","opaka-sim"
1147.85,NA,121.49,NA,0.692117,NA,0.147004,NA,0.364802,NA,NA,NA,"36","om","1","opaka-sim"
1128.3,NA,171.404,NA,0.690263,NA,0.145792,NA,0.358587,NA,NA,NA,"37","om","1","opaka-sim"
1161.19,NA,489.822,NA,0.718884,NA,0.16891,NA,0.369041,NA,7.0572,NA,"38","om","1","opaka-sim"
1241.25,NA,187.922,NA,0.728453,NA,0.171817,NA,0.394484,NA,NA,NA,"39","om","1","opaka-sim"
1161.93,NA,107.95,NA,0.701601,NA,0.150825,NA,0.369275,NA,NA,NA,"40","om","1","opaka-sim"
1133.65,NA,264.538,NA,0.717637,NA,0.167034,NA,0.360287,NA,NA,NA,"41","om","1","opaka-sim"
1249.92,NA,320.114,NA,0.727223,NA,0.175446,NA,0.397239,NA,NA,NA,"42","om","1","opaka-sim"
1209.54,NA,347.496,NA,0.687456,NA,0.147596,NA,0.384407,NA,NA,NA,"43","om","1","opaka-sim"
1141.24,NA,188.863,NA,0.70709,NA,0.155307,NA,0.362701,NA,NA,NA,"44","om","1","opaka-sim"
1140,NA,150.79,NA,0.666997,NA,0.135568,NA,0.362305,NA,NA,NA,"45","om","1","opaka-sim"
1220.34,NA,161.672,NA,0.740874,NA,0.182907,NA,0.387838,NA,NA,NA,"46","om","1","opaka-sim"
1245.86,NA,128.908,NA,0.677485,NA,0.146741,NA,0.395949,NA,NA,NA,"47","om","1","opaka-sim"
