"Seas","Fleet","Area","Obs","Exp","Nsamp_adj","Nsamp_in","effN","Bin","SuprPer","year","model_run","iteration","scenario"
1,3,1,0.00336736,0.0381577,45,45,42.8908,55,"No",72,"em","2","opaka-sim"
1,3,1,0.0017027,0.0337893,45,45,42.8908,60,"No",72,"em","2","opaka-sim"
1,3,1,9.47022e-06,0.0195169,45,45,42.8908,65,"No",72,"em","2","opaka-sim"
1,3,1,5.68661e-07,0.00500294,45,45,42.8908,70,"No",72,"em","2","opaka-sim"
1,3,1,1.00263e-10,0.000467583,45,45,42.8908,75,"No",72,"em","2","opaka-sim"
1,3,1,1e-10,1.08896e-05,45,45,42.8908,80,"No",72,"em","2","opaka-sim"
1,3,1,1e-10,3.97992e-08,45,45,42.8908,85,"No",72,"em","2","opaka-sim"
1,3,1,1e-10,1e-10,45,45,22.6834,5,"No",73,"em","2","opaka-sim"
1,3,1,1e-10,1.01287e-10,45,45,22.6834,10,"No",73,"em","2","opaka-sim"
1,3,1,0.0115295,0.0114409,45,45,22.6834,15,"No",73,"em","2","opaka-sim"
1,3,1,0.0415469,0.0614392,45,45,22.6834,20,"No",73,"em","2","opaka-sim"
1,3,1,0.245267,0.226204,45,45,22.6834,25,"No",73,"em","2","opaka-sim"
1,3,1,0.0863112,0.179483,45,45,22.6834,30,"No",73,"em","2","opaka-sim"
1,3,1,0.210709,0.135442,45,45,22.6834,35,"No",73,"em","2","opaka-sim"
1,3,1,0.234606,0.131686,45,45,22.6834,40,"No",73,"em","2","opaka-sim"
1,3,1,0.0354357,0.116113,45,45,22.6834,45,"No",73,"em","2","opaka-sim"
1,3,1,0.0465657,0.04609,45,45,22.6834,50,"No",73,"em","2","opaka-sim"
1,3,1,0.00223758,0.0353216,45,45,22.6834,55,"No",73,"em","2","opaka-sim"
1,3,1,0.0054701,0.032773,45,45,22.6834,60,"No",73,"em","2","opaka-sim"
1,3,1,0.0803212,0.0187894,45,45,22.6834,65,"No",73,"em","2","opaka-sim"
1,3,1,4.13033e-07,0.00475823,45,45,22.6834,70,"No",73,"em","2","opaka-sim"
1,3,1,1e-10,0.000448586,45,45,22.6834,75,"No",73,"em","2","opaka-sim"
1,3,1,1e-10,1.05592e-05,45,45,22.6834,80,"No",73,"em","2","opaka-sim"
1,3,1,1e-10,3.86696e-08,45,45,22.6834,85,"No",73,"em","2","opaka-sim"
1,3,1,1e-10,1e-10,45,45,37.0038,5,"No",74,"em","2","opaka-sim"
1,3,1,1e-10,1.01406e-10,45,45,37.0038,10,"No",74,"em","2","opaka-sim"
1,3,1,0.00112886,0.0124978,45,45,37.0038,15,"No",74,"em","2","opaka-sim"
1,3,1,0.0421999,0.0658012,45,45,37.0038,20,"No",74,"em","2","opaka-sim"
1,3,1,0.0562005,0.127856,45,45,37.0038,25,"No",74,"em","2","opaka-sim"
1,3,1,0.135294,0.13134,45,45,37.0038,30,"No",74,"em","2","opaka-sim"
1,3,1,0.271716,0.260993,45,45,37.0038,35,"No",74,"em","2","opaka-sim"
1,3,1,0.0776424,0.15418,45,45,37.0038,40,"No",74,"em","2","opaka-sim"
1,3,1,0.0863541,0.098477,45,45,37.0038,45,"No",74,"em","2","opaka-sim"
1,3,1,0.106348,0.048349,45,45,37.0038,50,"No",74,"em","2","opaka-sim"
1,3,1,0.107044,0.0392382,45,45,37.0038,55,"No",74,"em","2","opaka-sim"
1,3,1,0.0360761,0.0352211,45,45,37.0038,60,"No",74,"em","2","opaka-sim"
1,3,1,0.0767762,0.0204193,45,45,37.0038,65,"No",74,"em","2","opaka-sim"
1,3,1,0.00322035,0.00513364,45,45,37.0038,70,"No",74,"em","2","opaka-sim"
1,3,1,1.28928e-07,0.000482555,45,45,37.0038,75,"No",74,"em","2","opaka-sim"
1,3,1,1e-10,1.14834e-05,45,45,37.0038,80,"No",74,"em","2","opaka-sim"
1,3,1,1e-10,4.22915e-08,45,45,37.0038,85,"No",74,"em","2","opaka-sim"
1,3,1,1e-10,1e-10,45,45,98.1007,5,"No",75,"em","2","opaka-sim"
1,3,1,1e-10,1.01244e-10,45,45,98.1007,10,"No",75,"em","2","opaka-sim"
1,3,1,0.0257748,0.0110621,45,45,98.1007,15,"No",75,"em","2","opaka-sim"
1,3,1,0.0637329,0.0585533,45,45,98.1007,20,"No",75,"em","2","opaka-sim"
1,3,1,0.136178,0.141375,45,45,98.1007,25,"No",75,"em","2","opaka-sim"
1,3,1,0.113889,0.123059,45,45,98.1007,30,"No",75,"em","2","opaka-sim"
1,3,1,0.110787,0.16365,45,45,98.1007,35,"No",75,"em","2","opaka-sim"
1,3,1,0.282421,0.215286,45,45,98.1007,40,"No",75,"em","2","opaka-sim"
1,3,1,0.14784,0.133504,45,45,98.1007,45,"No",75,"em","2","opaka-sim"
1,3,1,0.0396317,0.0448421,45,45,98.1007,50,"No",75,"em","2","opaka-sim"
1,3,1,0.0185798,0.0423318,45,45,98.1007,55,"No",75,"em","2","opaka-sim"
1,3,1,0.0480836,0.0381853,45,45,98.1007,60,"No",75,"em","2","opaka-sim"
1,3,1,0.00598566,0.0220725,45,45,98.1007,65,"No",75,"em","2","opaka-sim"
1,3,1,0.00709618,0.00554827,45,45,98.1007,70,"No",75,"em","2","opaka-sim"
1,3,1,1.00001e-10,0.000518547,45,45,98.1007,75,"No",75,"em","2","opaka-sim"
1,3,1,1e-10,1.23946e-05,45,45,98.1007,80,"No",75,"em","2","opaka-sim"
1,3,1,1e-10,4.6019e-08,45,45,98.1007,85,"No",75,"em","2","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,10.3921,5,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,1.02027e-10,10,10,10.3921,10,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.0279672,10,10,10.3921,15,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.091371,10,10,10.3921,20,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.167288,10,10,10.3921,25,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.153902,10,10,10.3921,30,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.227803,10,10,10.3921,35,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.128303,10,10,10.3921,40,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.0971357,10,10,10.3921,45,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.0374893,10,10,10.3921,50,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.020878,10,10,10.3921,55,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.0264585,10,10,10.3921,60,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.0169674,10,10,10.3921,65,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.00407401,10,10,10.3921,70,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,0.000354541,10,10,10.3921,75,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,7.97451e-06,10,10,10.3921,80,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,2.82929e-08,10,10,10.3921,85,"No",69,"om","2","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,10.0017,5,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,1.01322e-10,10,10,10.0017,10,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.0182438,10,10,10.0017,15,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.0603857,10,10,10.0017,20,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.180165,10,10,10.0017,25,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.155838,10,10,10.0017,30,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.193871,10,10,10.0017,35,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.181164,10,10,10.0017,40,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.100675,10,10,10.0017,45,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.0411778,10,10,10.0017,50,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.0232852,10,10,10.0017,55,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.0238686,10,10,10.0017,60,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.0166995,10,10,10.0017,65,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.0042428,10,10,10.0017,70,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,0.000374824,10,10,10.0017,75,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,8.37627e-06,10,10,10.0017,80,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,2.98584e-08,10,10,10.0017,85,"No",70,"om","2","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,11.4544,5,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,1.02213e-10,10,10,11.4544,10,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.0305325,10,10,11.4544,15,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.0990956,10,10,11.4544,20,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.122994,10,10,11.4544,25,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.119428,10,10,11.4544,30,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.213736,10,10,11.4544,35,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.174271,10,10,11.4544,40,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.119908,10,10,11.4544,45,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.0466832,10,10,11.4544,50,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.0273803,10,10,11.4544,55,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.0241802,10,10,11.4544,60,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.0168462,10,10,11.4544,65,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.00452153,10,10,11.4544,70,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,0.000413714,10,10,11.4544,75,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,9.26478e-06,10,10,11.4544,80,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,3.29463e-08,10,10,11.4544,85,"No",71,"om","2","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,12.4969,5,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,1.02485e-10,10,10,12.4969,10,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.0342855,10,10,12.4969,15,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.111788,10,10,12.4969,20,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.1845,10,10,12.4969,25,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.149766,10,10,12.4969,30,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.13661,10,10,12.4969,35,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.153991,10,10,12.4969,40,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.110355,10,10,12.4969,45,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.0480221,10,10,12.4969,50,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.0277857,10,10,12.4969,55,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.0230626,10,10,12.4969,60,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.0152264,10,10,12.4969,65,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.00419773,10,10,12.4969,70,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,0.000400638,10,10,12.4969,75,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,9.13865e-06,10,10,12.4969,80,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,3.24524e-08,10,10,12.4969,85,"No",72,"om","2","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,10.6682,5,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,1.0215e-10,10,10,10.6682,10,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.0296632,10,10,10.6682,15,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.0971742,10,10,10.6682,20,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.201219,10,10,10.6682,25,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.170668,10,10,10.6682,30,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.18608,10,10,10.6682,35,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.119268,10,10,10.6682,40,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.0859662,10,10,10.6682,45,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.0436314,10,10,10.6682,50,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.0271469,10,10,10.6682,55,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.0216505,10,10,10.6682,60,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.013453,10,10,10.6682,65,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.00370587,10,10,10.6682,70,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,0.000364929,10,10,10.6682,75,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,8.59109e-06,10,10,10.6682,80,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,3.07413e-08,10,10,10.6682,85,"No",73,"om","2","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,9.34414,5,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,1.01321e-10,10,10,9.34414,10,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.0182268,10,10,9.34414,15,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.0603922,10,10,9.34414,20,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.185725,10,10,9.34414,25,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.164684,10,10,9.34414,30,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.220194,10,10,9.34414,35,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.159334,10,10,9.34414,40,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.0861643,10,10,9.34414,45,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.038504,10,10,9.34414,50,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.0274831,10,10,9.34414,55,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.0222495,10,10,9.34414,60,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.0131302,10,10,9.34414,65,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.00355038,10,10,9.34414,70,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,0.000353901,10,10,9.34414,75,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,8.61367e-06,10,10,9.34414,80,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,3.14052e-08,10,10,9.34414,85,"No",74,"om","2","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,9.1376,5,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,1.01043e-10,10,10,9.1376,10,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.0143915,10,10,9.1376,15,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.0475186,10,10,9.1376,20,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.131611,10,10,9.1376,25,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.128847,10,10,9.1376,30,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.236989,10,10,9.1376,35,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.202192,10,10,9.1376,40,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.120753,10,10,9.1376,45,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.043332,10,10,9.1376,50,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.0296233,10,10,9.1376,55,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.0256837,10,10,9.1376,60,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.0147738,10,10,9.1376,65,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.00389015,10,10,9.1376,70,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,0.00038622,10,10,9.1376,75,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,9.62457e-06,10,10,9.1376,80,"No",75,"om","2","opaka-sim"
1,3,1,0.0588235,3.59783e-08,10,10,9.1376,85,"No",75,"om","2","opaka-sim"
1,3,1,1e-10,1e-10,45,45,67.485,5,"No",69,"em","3","opaka-sim"
1,3,1,1e-10,1.01634e-10,45,45,67.485,10,"No",69,"em","3","opaka-sim"
1,3,1,0.0465555,0.0247806,45,45,67.485,15,"No",69,"em","3","opaka-sim"
1,3,1,0.0664991,0.0730039,45,45,67.485,20,"No",69,"em","3","opaka-sim"
1,3,1,0.226676,0.184118,45,45,67.485,25,"No",69,"em","3","opaka-sim"
1,3,1,0.113133,0.163504,45,45,67.485,30,"No",69,"em","3","opaka-sim"
1,3,1,0.160182,0.215984,45,45,67.485,35,"No",69,"em","3","opaka-sim"
1,3,1,0.157786,0.139054,45,45,67.485,40,"No",69,"em","3","opaka-sim"
1,3,1,0.102203,0.094205,45,45,67.485,45,"No",69,"em","3","opaka-sim"
1,3,1,0.0236626,0.0349626,45,45,67.485,50,"No",69,"em","3","opaka-sim"
1,3,1,0.0892651,0.0276084,45,45,67.485,55,"No",69,"em","3","opaka-sim"
1,3,1,0.0117411,0.0262049,45,45,67.485,60,"No",69,"em","3","opaka-sim"
1,3,1,0.00151952,0.0134531,45,45,67.485,65,"No",69,"em","3","opaka-sim"
1,3,1,0.000777624,0.00287957,45,45,67.485,70,"No",69,"em","3","opaka-sim"
1,3,1,1.00037e-10,0.00023674,45,45,67.485,75,"No",69,"em","3","opaka-sim"
1,3,1,1e-10,5.14575e-06,45,45,67.485,80,"No",69,"em","3","opaka-sim"
1,3,1,1e-10,1.76139e-08,45,45,67.485,85,"No",69,"em","3","opaka-sim"
1,3,1,1e-10,1e-10,45,45,39.4057,5,"No",70,"em","3","opaka-sim"
1,3,1,1e-10,1.01404e-10,45,45,39.4057,10,"No",70,"em","3","opaka-sim"
1,3,1,0.0139807,0.0212935,45,45,39.4057,15,"No",70,"em","3","opaka-sim"
1,3,1,0.0297182,0.0626095,45,45,39.4057,20,"No",70,"em","3","opaka-sim"
1,3,1,0.223385,0.147184,45,45,39.4057,25,"No",70,"em","3","opaka-sim"
1,3,1,0.157106,0.136543,45,45,39.4057,30,"No",70,"em","3","opaka-sim"
1,3,1,0.178549,0.21613,45,45,39.4057,35,"No",70,"em","3","opaka-sim"
1,3,1,0.237333,0.192503,45,45,39.4057,40,"No",70,"em","3","opaka-sim"
1,3,1,0.0254327,0.112483,45,45,39.4057,45,"No",70,"em","3","opaka-sim"
1,3,1,0.0548811,0.0363533,45,45,39.4057,50,"No",70,"em","3","opaka-sim"
1,3,1,0.00197157,0.0302637,45,45,39.4057,55,"No",70,"em","3","opaka-sim"
1,3,1,0.0725296,0.0266596,45,45,39.4057,60,"No",70,"em","3","opaka-sim"
1,3,1,0.0048112,0.0145034,45,45,39.4057,65,"No",70,"em","3","opaka-sim"
1,3,1,0.000301792,0.00320738,45,45,39.4057,70,"No",70,"em","3","opaka-sim"
1,3,1,1.25646e-09,0.000260905,45,45,39.4057,75,"No",70,"em","3","opaka-sim"
1,3,1,1e-10,5.58492e-06,45,45,39.4057,80,"No",70,"em","3","opaka-sim"
1,3,1,1e-10,1.9321e-08,45,45,39.4057,85,"No",70,"em","3","opaka-sim"
1,3,1,1e-10,1e-10,45,45,56.9909,5,"No",71,"em","3","opaka-sim"
1,3,1,1e-10,1.01521e-10,45,45,56.9909,10,"No",71,"em","3","opaka-sim"
1,3,1,0.000912218,0.0230738,45,45,56.9909,15,"No",71,"em","3","opaka-sim"
1,3,1,0.0143245,0.0675607,45,45,56.9909,20,"No",71,"em","3","opaka-sim"
1,3,1,0.126775,0.133713,45,45,56.9909,25,"No",71,"em","3","opaka-sim"
1,3,1,0.151685,0.121956,45,45,56.9909,30,"No",71,"em","3","opaka-sim"
1,3,1,0.225432,0.185726,45,45,56.9909,35,"No",71,"em","3","opaka-sim"
1,3,1,0.237759,0.196999,45,45,56.9909,40,"No",71,"em","3","opaka-sim"
1,3,1,0.0878505,0.142493,45,45,56.9909,45,"No",71,"em","3","opaka-sim"
1,3,1,0.106318,0.0442772,45,45,56.9909,50,"No",71,"em","3","opaka-sim"
1,3,1,0.0302794,0.0344302,45,45,56.9909,55,"No",71,"em","3","opaka-sim"
1,3,1,0.00111775,0.0295141,45,45,56.9909,60,"No",71,"em","3","opaka-sim"
1,3,1,0.0131335,0.0162263,45,45,56.9909,65,"No",71,"em","3","opaka-sim"
1,3,1,0.00440448,0.00371811,45,45,56.9909,70,"No",71,"em","3","opaka-sim"
1,3,1,8.09393e-06,0.000306593,45,45,56.9909,75,"No",71,"em","3","opaka-sim"
1,3,1,1e-10,6.45553e-06,45,45,56.9909,80,"No",71,"em","3","opaka-sim"
1,3,1,1e-10,2.2239e-08,45,45,56.9909,85,"No",71,"em","3","opaka-sim"
1,3,1,1e-10,1e-10,45,45,91.0266,5,"No",72,"em","3","opaka-sim"
1,3,1,1e-10,1.01087e-10,45,45,91.0266,10,"No",72,"em","3","opaka-sim"
1,3,1,0.000335568,0.0164817,45,45,91.0266,15,"No",72,"em","3","opaka-sim"
1,3,1,0.0106923,0.0488539,45,45,91.0266,20,"No",72,"em","3","opaka-sim"
1,3,1,0.141233,0.149595,45,45,91.0266,25,"No",72,"em","3","opaka-sim"
1,3,1,0.100454,0.131359,45,45,91.0266,30,"No",72,"em","3","opaka-sim"
1,3,1,0.185081,0.173292,45,45,91.0266,35,"No",72,"em","3","opaka-sim"
1,3,1,0.138668,0.178701,45,45,91.0266,40,"No",72,"em","3","opaka-sim"
1,3,1,0.167966,0.145674,45,45,91.0266,45,"No",72,"em","3","opaka-sim"
1,3,1,0.0833299,0.056581,45,45,91.0266,50,"No",72,"em","3","opaka-sim"
1,3,1,0.0974267,0.0417439,45,45,91.0266,55,"No",72,"em","3","opaka-sim"
1,3,1,0.0605734,0.0342464,45,45,91.0266,60,"No",72,"em","3","opaka-sim"
1,3,1,0.0125559,0.0187149,45,45,91.0266,65,"No",72,"em","3","opaka-sim"
1,3,1,0.00168465,0.00437947,45,45,91.0266,70,"No",72,"em","3","opaka-sim"
1,3,1,1e-10,0.00037056,45,45,91.0266,75,"No",72,"em","3","opaka-sim"
1,3,1,1e-10,7.78268e-06,45,45,91.0266,80,"No",72,"em","3","opaka-sim"
1,3,1,1e-10,2.64809e-08,45,45,91.0266,85,"No",72,"em","3","opaka-sim"
1,3,1,1e-10,1e-10,45,45,43.3,5,"No",73,"em","3","opaka-sim"
1,3,1,1e-10,1.02188e-10,45,45,43.3,10,"No",73,"em","3","opaka-sim"
1,3,1,0.0339439,0.0331841,45,45,43.3,15,"No",73,"em","3","opaka-sim"
1,3,1,0.0348062,0.0961956,45,45,43.3,20,"No",73,"em","3","opaka-sim"
1,3,1,0.0833382,0.104314,45,45,43.3,25,"No",73,"em","3","opaka-sim"
1,3,1,0.166626,0.10199,45,45,43.3,30,"No",73,"em","3","opaka-sim"
1,3,1,0.198885,0.186437,45,45,43.3,35,"No",73,"em","3","opaka-sim"
1,3,1,0.143192,0.168907,45,45,43.3,40,"No",73,"em","3","opaka-sim"
1,3,1,0.0957788,0.132537,45,45,43.3,45,"No",73,"em","3","opaka-sim"
1,3,1,0.0286455,0.059859,45,45,43.3,50,"No",73,"em","3","opaka-sim"
1,3,1,0.143547,0.0504989,45,45,43.3,55,"No",73,"em","3","opaka-sim"
1,3,1,0.0402804,0.0395238,45,45,43.3,60,"No",73,"em","3","opaka-sim"
1,3,1,0.0308919,0.0211237,45,45,43.3,65,"No",73,"em","3","opaka-sim"
1,3,1,6.49825e-05,0.00498934,45,45,43.3,70,"No",73,"em","3","opaka-sim"
1,3,1,1e-10,0.00043153,45,45,43.3,75,"No",73,"em","3","opaka-sim"
1,3,1,1e-10,9.18476e-06,45,45,43.3,80,"No",73,"em","3","opaka-sim"
1,3,1,1e-10,3.09854e-08,45,45,43.3,85,"No",73,"em","3","opaka-sim"
1,3,1,1e-10,1e-10,45,45,45.6585,5,"No",74,"em","3","opaka-sim"
1,3,1,1e-10,1.01313e-10,45,45,45.6585,10,"No",74,"em","3","opaka-sim"
1,3,1,0.0440567,0.0199107,45,45,45.6585,15,"No",74,"em","3","opaka-sim"
1,3,1,0.0464395,0.0591484,45,45,45.6585,20,"No",74,"em","3","opaka-sim"
1,3,1,0.109569,0.19254,45,45,45.6585,25,"No",74,"em","3","opaka-sim"
1,3,1,0.17291,0.153582,45,45,45.6585,30,"No",74,"em","3","opaka-sim"
1,3,1,0.204806,0.124688,45,45,45.6585,35,"No",74,"em","3","opaka-sim"
1,3,1,0.120289,0.153034,45,45,45.6585,40,"No",74,"em","3","opaka-sim"
1,3,1,0.171189,0.120398,45,45,45.6585,45,"No",74,"em","3","opaka-sim"
1,3,1,0.0627882,0.0531751,45,45,45.6585,50,"No",74,"em","3","opaka-sim"
1,3,1,0.0426568,0.0525778,45,45,45.6585,55,"No",74,"em","3","opaka-sim"
1,3,1,0.0236922,0.0429287,45,45,45.6585,60,"No",74,"em","3","opaka-sim"
1,3,1,8.34263e-05,0.0222963,45,45,45.6585,65,"No",74,"em","3","opaka-sim"
1,3,1,0.00151996,0.00525036,45,45,45.6585,70,"No",74,"em","3","opaka-sim"
1,3,1,1.00002e-10,0.000460131,45,45,45.6585,75,"No",74,"em","3","opaka-sim"
1,3,1,1e-10,9.98843e-06,45,45,45.6585,80,"No",74,"em","3","opaka-sim"
1,3,1,1e-10,3.37873e-08,45,45,45.6585,85,"No",74,"em","3","opaka-sim"
1,3,1,1e-10,1e-10,45,45,73.7458,5,"No",75,"em","3","opaka-sim"
1,3,1,1e-10,1.01725e-10,45,45,73.7458,10,"No",75,"em","3","opaka-sim"
1,3,1,0.031276,0.0261685,45,45,73.7458,15,"No",75,"em","3","opaka-sim"
1,3,1,0.0718396,0.0763039,45,45,73.7458,20,"No",75,"em","3","opaka-sim"
1,3,1,0.137899,0.122761,45,45,73.7458,25,"No",75,"em","3","opaka-sim"
1,3,1,0.114413,0.122181,45,45,73.7458,30,"No",75,"em","3","opaka-sim"
1,3,1,0.245601,0.225874,45,45,73.7458,35,"No",75,"em","3","opaka-sim"
1,3,1,0.0668737,0.140679,45,45,73.7458,40,"No",75,"em","3","opaka-sim"
1,3,1,0.16953,0.104088,45,45,73.7458,45,"No",75,"em","3","opaka-sim"
1,3,1,0.0603214,0.0501428,45,45,73.7458,50,"No",75,"em","3","opaka-sim"
1,3,1,0.0711393,0.0528423,45,45,73.7458,55,"No",75,"em","3","opaka-sim"
1,3,1,0.0285046,0.0477992,45,45,73.7458,60,"No",75,"em","3","opaka-sim"
1,3,1,0.00117542,0.0248534,45,45,73.7458,65,"No",75,"em","3","opaka-sim"
1,3,1,0.00142741,0.00578698,45,45,73.7458,70,"No",75,"em","3","opaka-sim"
1,3,1,1e-10,0.000509159,45,45,73.7458,75,"No",75,"em","3","opaka-sim"
1,3,1,1e-10,1.12422e-05,45,45,73.7458,80,"No",75,"em","3","opaka-sim"
1,3,1,1e-10,3.84733e-08,45,45,73.7458,85,"No",75,"em","3","opaka-sim"
1,3,1,0.0588235,1e-10,10,10,9.17271,5,"No",69,"om","3","opaka-sim"
1,3,1,0.0588235,1.01642e-10,10,10,9.17271,10,"No",69,"om","3","opaka-sim"
